"state","ChainID","LOCATION","Mild","Moderate","Frequent","AudienceTotal"
"MN","1353143788498846828","Enterprise Car Sales","0","0","1","17"
"MN","1353143788498846828","Enterprise Car Sales","0","1","0","70"
"MN","1353143788498846828","Enterprise Car Sales","1","0","0","793"
"MN","1353143788498846833","Jenny Craig Weight Loss Center","0","0","1","10"
"MN","1353143788498846833","Jenny Craig Weight Loss Center","0","1","0","92"
"MN","1353143788498846833","Jenny Craig Weight Loss Center","1","0","0","995"
"MN","1353143788507235460","IHOP","0","0","1","5"
"MN","1353143788507235460","IHOP","0","1","0","22"
"MN","1353143788507235460","IHOP","1","0","0","404"
"MN","1353143788507235466","Extended Stay America","0","0","1","188"
"MN","1353143788507235466","Extended Stay America","0","1","0","380"
"MN","1353143788507235466","Extended Stay America","1","0","0","2326"
"MN","1353143788507235480","Golf Galaxy","0","0","1","12"
"MN","1353143788507235480","Golf Galaxy","0","1","0","94"
"MN","1353143788507235480","Golf Galaxy","1","0","0","976"
"MN","1353143788515624092","Denny's","0","0","1","93"
"MN","1353143788515624092","Denny's","0","1","0","357"
"MN","1353143788515624092","Denny's","1","0","0","2547"
"MN","1353143788515624105","Best Western","0","0","1","172"
"MN","1353143788515624105","Best Western","0","1","0","717"
"MN","1353143788515624105","Best Western","1","0","0","2959"
"MN","1353143788515624109","Ann Taylor","0","0","1","1307"
"MN","1353143788515624109","Ann Taylor","0","1","0","6571"
"MN","1353143788515624109","Ann Taylor","1","0","0","21650"
"MN","1353143788515624110","Nine West","0","0","1","6"
"MN","1353143788515624110","Nine West","0","1","0","13"
"MN","1353143788515624110","Nine West","1","0","0","258"
"MN","1353143788515624115","Radio Shack","0","0","1","232"
"MN","1353143788515624115","Radio Shack","0","1","0","963"
"MN","1353143788515624115","Radio Shack","1","0","0","6770"
"MN","1353143788524012724","Dish Network","0","0","1","163"
"MN","1353143788524012724","Dish Network","0","1","0","493"
"MN","1353143788524012724","Dish Network","1","0","0","3156"
"MN","1353143788524012728","Tractor Supply Co","0","0","1","125"
"MN","1353143788524012728","Tractor Supply Co","0","1","0","605"
"MN","1353143788524012728","Tractor Supply Co","1","0","0","2802"
"MN","1353143788524012740","DoubleTree by Hilton","0","0","1","71"
"MN","1353143788524012740","DoubleTree by Hilton","0","1","0","253"
"MN","1353143788524012740","DoubleTree by Hilton","1","0","0","1065"
"MN","1353143788524012745","Thomasville","0","0","1","3"
"MN","1353143788524012745","Thomasville","0","1","0","12"
"MN","1353143788524012745","Thomasville","1","0","0","219"
"MN","1353143788524012746","Meijer","1","0","0","2"
"MN","1353143788524012749","Champs Sports","0","0","1","39"
"MN","1353143788524012749","Champs Sports","0","1","0","228"
"MN","1353143788524012749","Champs Sports","1","0","0","1731"
"MN","1353143788532401361","Panera Bread","0","0","1","131"
"MN","1353143788532401361","Panera Bread","0","1","0","662"
"MN","1353143788532401361","Panera Bread","1","0","0","4690"
"MN","1353143788532401367","Goodyear Auto Service Centers","0","0","1","15"
"MN","1353143788532401367","Goodyear Auto Service Centers","0","1","0","69"
"MN","1353143788532401367","Goodyear Auto Service Centers","1","0","0","856"
"MN","1353143788532401369","Chick-fil-A","0","0","1","818"
"MN","1353143788532401369","Chick-fil-A","0","1","0","4581"
"MN","1353143788532401369","Chick-fil-A","1","0","0","18188"
"MN","1353143788532401370","Red Lobster","0","0","1","49"
"MN","1353143788532401370","Red Lobster","0","1","0","206"
"MN","1353143788532401370","Red Lobster","1","0","0","2041"
"MN","1353143788532401383","Piercing Pagoda","0","0","1","1104"
"MN","1353143788532401383","Piercing Pagoda","0","1","0","5965"
"MN","1353143788532401383","Piercing Pagoda","1","0","0","19719"
"MN","1353143788532401384","Old Navy","0","0","1","133"
"MN","1353143788532401384","Old Navy","0","1","0","588"
"MN","1353143788532401384","Old Navy","1","0","0","3716"
"MN","1353143788540789996","Capital One","0","0","1","2"
"MN","1353143788540789996","Capital One","0","1","0","4"
"MN","1353143788540789996","Capital One","1","0","0","82"
"MN","1353143788540790012","Hy-Vee","0","0","1","800"
"MN","1353143788540790012","Hy-Vee","0","1","0","2021"
"MN","1353143788540790012","Hy-Vee","1","0","0","6104"
"MN","1353143788549178631","Chico's","0","0","1","25"
"MN","1353143788549178631","Chico's","0","1","0","141"
"MN","1353143788549178631","Chico's","1","0","0","948"
"MN","1353143788549178632","Helzberg Diamonds","0","0","1","59"
"MN","1353143788549178632","Helzberg Diamonds","0","1","0","305"
"MN","1353143788549178632","Helzberg Diamonds","1","0","0","2005"
"MN","1353143788549178633","Central Market","0","0","1","14"
"MN","1353143788549178633","Central Market","0","1","0","55"
"MN","1353143788549178633","Central Market","1","0","0","226"
"MN","1353143788549178637","Smartstyle Family Hair Salon","0","0","1","896"
"MN","1353143788549178637","Smartstyle Family Hair Salon","0","1","0","2197"
"MN","1353143788549178637","Smartstyle Family Hair Salon","1","0","0","6919"
"MN","1353143788549178643","Fantastic Sams","0","0","1","293"
"MN","1353143788549178643","Fantastic Sams","0","1","0","1319"
"MN","1353143788549178643","Fantastic Sams","1","0","0","9248"
"MN","1353143788549178652","Cricket Wireless","0","0","1","1471"
"MN","1353143788549178652","Cricket Wireless","0","1","0","7166"
"MN","1353143788549178652","Cricket Wireless","1","0","0","24771"
"MN","1353143788557567261","H&M","0","0","1","22"
"MN","1353143788557567261","H&M","0","1","0","60"
"MN","1353143788557567261","H&M","1","0","0","563"
"MN","1353143788557567268","Caribou Coffee","0","0","1","6722"
"MN","1353143788557567268","Caribou Coffee","0","1","0","19296"
"MN","1353143788557567268","Caribou Coffee","1","0","0","56729"
"MN","1353143788557567270","tw telecom","0","1","0","2"
"MN","1353143788557567270","tw telecom","1","0","0","17"
"MN","1353143788557567271","T-Mobile","0","0","1","92"
"MN","1353143788557567271","T-Mobile","0","1","0","501"
"MN","1353143788557567271","T-Mobile","1","0","0","3875"
"MN","1353143788557567278","Walmart","0","0","1","5885"
"MN","1353143788557567278","Walmart","0","1","0","14915"
"MN","1353143788557567278","Walmart","1","0","0","37402"
"MN","1353143788557567284","Aflac","0","0","1","65"
"MN","1353143788557567284","Aflac","0","1","0","210"
"MN","1353143788557567284","Aflac","1","0","0","1343"
"MN","1353143788565955899","Time Warner Cable","0","0","1","3"
"MN","1353143788565955899","Time Warner Cable","0","1","0","10"
"MN","1353143788565955899","Time Warner Cable","1","0","0","61"
"MN","1353143788565955900","Chase Bank","0","0","1","33"
"MN","1353143788565955900","Chase Bank","0","1","0","52"
"MN","1353143788565955900","Chase Bank","1","0","0","285"
"MN","1353143788565955907","First National Bank","0","0","1","178"
"MN","1353143788565955907","First National Bank","0","1","0","333"
"MN","1353143788565955907","First National Bank","1","0","0","2111"
"MN","1353143788565955917","PETCO","0","0","1","27"
"MN","1353143788565955917","PETCO","0","1","0","153"
"MN","1353143788565955917","PETCO","1","0","0","1573"
"MN","1353143788574344538","The Walking Company","0","0","1","3"
"MN","1353143788574344538","The Walking Company","0","1","0","13"
"MN","1353143788574344538","The Walking Company","1","0","0","278"
"MN","1353143788574344540","Jehovah's Witnesses","0","0","1","51"
"MN","1353143788574344540","Jehovah's Witnesses","0","1","0","154"
"MN","1353143788574344540","Jehovah's Witnesses","1","0","0","882"
"MN","1353143788574344542","Golf USA","0","0","1","4"
"MN","1353143788574344542","Golf USA","0","1","0","17"
"MN","1353143788574344542","Golf USA","1","0","0","189"
"MN","1353143788574344543","Sonic Drive-In","0","0","1","14"
"MN","1353143788574344543","Sonic Drive-In","0","1","0","98"
"MN","1353143788574344543","Sonic Drive-In","1","0","0","1066"
"MN","1353143788574344546","CompUSA","0","0","1","1"
"MN","1353143788574344546","CompUSA","0","1","0","2"
"MN","1353143788574344546","CompUSA","1","0","0","75"
"MN","1353143788574344549","Hallmark Gold Crown","0","0","1","60"
"MN","1353143788574344549","Hallmark Gold Crown","0","1","0","151"
"MN","1353143788574344549","Hallmark Gold Crown","1","0","0","502"
"MN","1353143788574344550","Jersey Mike's Subs","0","0","1","97"
"MN","1353143788574344550","Jersey Mike's Subs","0","1","0","559"
"MN","1353143788574344550","Jersey Mike's Subs","1","0","0","3595"
"MN","1353143788582733174","Bank of America","0","0","1","238"
"MN","1353143788582733174","Bank of America","0","1","0","491"
"MN","1353143788582733174","Bank of America","1","0","0","2038"
"MN","1353143788582733179","Sears Optical","0","0","1","128"
"MN","1353143788582733179","Sears Optical","0","1","0","655"
"MN","1353143788582733179","Sears Optical","1","0","0","2973"
"MN","1353143788582733182","Monro Muffler Brake","0","1","0","1"
"MN","1353143788582733182","Monro Muffler Brake","1","0","0","20"
"MN","1353143788582733183","Valvoline Instant Oil Change","0","0","1","45"
"MN","1353143788582733183","Valvoline Instant Oil Change","0","1","0","413"
"MN","1353143788582733183","Valvoline Instant Oil Change","1","0","0","3017"
"MN","1353143788591121801","Red Robin","0","0","1","42"
"MN","1353143788591121801","Red Robin","0","1","0","153"
"MN","1353143788591121801","Red Robin","1","0","0","1332"
"MN","1353143788591121802","Express","0","0","1","124"
"MN","1353143788591121802","Express","0","1","0","673"
"MN","1353143788591121802","Express","1","0","0","4204"
"MN","1353143788591121803","Chipotle Mexican Grill","0","0","1","1585"
"MN","1353143788591121803","Chipotle Mexican Grill","0","1","0","7475"
"MN","1353143788591121803","Chipotle Mexican Grill","1","0","0","25274"
"MN","1353143788591121804","JCPenney","0","0","1","94"
"MN","1353143788591121804","JCPenney","0","1","0","491"
"MN","1353143788591121804","JCPenney","1","0","0","4015"
"MN","1353143788591121805","Walgreens","0","0","1","7089"
"MN","1353143788591121805","Walgreens","0","1","0","17545"
"MN","1353143788591121805","Walgreens","1","0","0","47104"
"MN","1353143788591121813","Apple Store","0","0","1","33"
"MN","1353143788591121813","Apple Store","0","1","0","194"
"MN","1353143788591121813","Apple Store","1","0","0","1289"
"MN","1353143788591121823","Shell Station","0","0","1","316"
"MN","1353143788591121823","Shell Station","0","1","0","1161"
"MN","1353143788591121823","Shell Station","1","0","0","7547"
"MN","1353143788599510439","YWCA","0","0","1","85"
"MN","1353143788599510439","YWCA","0","1","0","187"
"MN","1353143788599510439","YWCA","1","0","0","973"
"MN","1353143788599510451","ACE Cash Express","0","0","1","2"
"MN","1353143788599510451","ACE Cash Express","0","1","0","6"
"MN","1353143788599510451","ACE Cash Express","1","0","0","58"
"MN","1353143788599510456","Terminix","0","0","1","5"
"MN","1353143788599510456","Terminix","0","1","0","6"
"MN","1353143788599510456","Terminix","1","0","0","33"
"MN","1353143788607899077","Sprint","0","0","1","570"
"MN","1353143788607899077","Sprint","0","1","0","2318"
"MN","1353143788607899077","Sprint","1","0","0","12375"
"MN","1353143788607899086","AAMCO Transmissions","0","0","1","1"
"MN","1353143788607899086","AAMCO Transmissions","0","1","0","29"
"MN","1353143788607899086","AAMCO Transmissions","1","0","0","243"
"MN","1353143788607899088","Auntie Anne's Soft Pretzels","0","0","1","110"
"MN","1353143788607899088","Auntie Anne's Soft Pretzels","0","1","0","571"
"MN","1353143788607899088","Auntie Anne's Soft Pretzels","1","0","0","4145"
"MN","1353143788616287699","Days Inn","0","0","1","207"
"MN","1353143788616287699","Days Inn","0","1","0","624"
"MN","1353143788616287699","Days Inn","1","0","0","3134"
"MN","1353143788616287701","IGA","0","0","1","55"
"MN","1353143788616287701","IGA","0","1","0","208"
"MN","1353143788616287701","IGA","1","0","0","868"
"MN","1353143788616287702","Pizza Hut","0","0","1","288"
"MN","1353143788616287702","Pizza Hut","0","1","0","1128"
"MN","1353143788616287702","Pizza Hut","1","0","0","7931"
"MN","1353143788616287706","Pottery Barn","0","0","1","32"
"MN","1353143788616287706","Pottery Barn","0","1","0","197"
"MN","1353143788616287706","Pottery Barn","1","0","0","1441"
"MN","1353143788616287708","AMC Theatres","0","0","1","86"
"MN","1353143788616287708","AMC Theatres","0","1","0","349"
"MN","1353143788616287708","AMC Theatres","1","0","0","2263"
"MN","1353143788616287712","Payless Shoe Source","0","0","1","229"
"MN","1353143788616287712","Payless Shoe Source","0","1","0","1344"
"MN","1353143788616287712","Payless Shoe Source","1","0","0","7904"
"MN","1353143788616287718","Great Clips","0","0","1","335"
"MN","1353143788616287718","Great Clips","0","1","0","1328"
"MN","1353143788616287718","Great Clips","1","0","0","9769"
"MN","1353143788616287720","Quality Inn","0","0","1","144"
"MN","1353143788616287720","Quality Inn","0","1","0","483"
"MN","1353143788616287720","Quality Inn","1","0","0","2350"
"MN","1353143788624676335","KMART","0","0","1","80"
"MN","1353143788624676335","KMART","0","1","0","301"
"MN","1353143788624676335","KMART","1","0","0","2017"
"MN","1353143788624676338","Crazy 8","0","0","1","5"
"MN","1353143788624676338","Crazy 8","0","1","0","12"
"MN","1353143788624676338","Crazy 8","1","0","0","149"
"MN","1353143788624676349","Starbucks Coffee","0","0","1","5926"
"MN","1353143788624676349","Starbucks Coffee","0","1","0","17360"
"MN","1353143788624676349","Starbucks Coffee","1","0","0","51156"
"MN","1353143788624676354","Cartridge World USA","0","0","1","8"
"MN","1353143788624676354","Cartridge World USA","0","1","0","34"
"MN","1353143788624676354","Cartridge World USA","1","0","0","476"
"MN","1353143788633064965","Trader Joe's","0","0","1","74"
"MN","1353143788633064965","Trader Joe's","0","1","0","352"
"MN","1353143788633064965","Trader Joe's","1","0","0","2371"
"MN","1353143788633064978","Olive Garden Italian Restaurant","0","0","1","29"
"MN","1353143788633064978","Olive Garden Italian Restaurant","0","1","0","158"
"MN","1353143788633064978","Olive Garden Italian Restaurant","1","0","0","1920"
"MN","1353143788633064987","Great American Cookies","0","0","1","1060"
"MN","1353143788633064987","Great American Cookies","0","1","0","5765"
"MN","1353143788633064987","Great American Cookies","1","0","0","18621"
"MN","1353143788641453598","Quiznos","0","0","1","1517"
"MN","1353143788641453598","Quiznos","0","1","0","5770"
"MN","1353143788641453598","Quiznos","1","0","0","22475"
"MN","1353143788641453600","Relax the Back","1","0","0","11"
"MN","1353143788641453601","Regis Salons","0","0","1","189"
"MN","1353143788641453601","Regis Salons","0","1","0","878"
"MN","1353143788641453601","Regis Salons","1","0","0","3825"
"MN","1353143788641453615","Journeys Kidz","0","1","0","1"
"MN","1353143788641453615","Journeys Kidz","1","0","0","19"
"MN","1353143788649842236","NAPA Auto Parts","0","0","1","35"
"MN","1353143788649842236","NAPA Auto Parts","0","1","0","112"
"MN","1353143788649842236","NAPA Auto Parts","1","0","0","863"
"MN","1353143788649842243","LPL Financial","0","0","1","196"
"MN","1353143788649842243","LPL Financial","0","1","0","410"
"MN","1353143788649842243","LPL Financial","1","0","0","2008"
"MN","1353143788649842251","Wireless Zone","0","0","1","98"
"MN","1353143788649842251","Wireless Zone","0","1","0","460"
"MN","1353143788649842251","Wireless Zone","1","0","0","2520"
"MN","1353143788649842253","Dollar General","0","0","1","72"
"MN","1353143788649842253","Dollar General","0","1","0","288"
"MN","1353143788649842253","Dollar General","1","0","0","1528"
"MN","1353143788658230868","Nextel Communications","0","1","0","4"
"MN","1353143788658230868","Nextel Communications","1","0","0","61"
"MN","1353143788658230875","Wendy's","0","0","1","214"
"MN","1353143788658230875","Wendy's","0","1","0","1111"
