"state","Level_1","Level_2","Mild","Moderate","Frequent","AudienceTotal"
"NM","automotive","auto_intender","0","0","1","37"
"NM","automotive","auto_intender","0","1","0","121"
"NM","automotive","auto_intender","1","0","0","958"
"NM","automotive","auto_repair","0","0","1","193"
"NM","automotive","auto_repair","0","1","0","743"
"NM","automotive","auto_repair","1","0","0","6255"
"NM","automotive","gas_station","0","0","1","773"
"NM","automotive","gas_station","0","1","0","3321"
"NM","automotive","gas_station","1","0","0","22072"
"NM","education","university","0","0","1","26"
"NM","education","university","0","1","0","103"
"NM","education","university","1","0","0","555"
"NM","food_drink","cafe","0","0","1","720"
"NM","food_drink","cafe","0","1","0","2117"
"NM","food_drink","cafe","1","0","0","8751"
"NM","food_drink","casual_dining","0","0","1","1439"
"NM","food_drink","casual_dining","0","1","0","5544"
"NM","food_drink","casual_dining","1","0","0","32843"
"NM","food_drink","quick_service","0","0","1","4631"
"NM","food_drink","quick_service","0","1","0","17258"
"NM","food_drink","quick_service","1","0","0","75796"
"NM","grooming","hair salon","0","0","1","1357"
"NM","grooming","hair salon","0","1","0","3606"
"NM","grooming","hair salon","1","0","0","13388"
"NM","gvt_building","post_office","0","0","1","885"
"NM","gvt_building","post_office","0","1","0","2925"
"NM","gvt_building","post_office","1","0","0","17897"
"NM","health","eye_care","0","0","1","38"
"NM","health","eye_care","0","1","0","208"
"NM","health","eye_care","1","0","0","1844"
"NM","health","pharmacy","0","0","1","6821"
"NM","health","pharmacy","0","1","0","15514"
"NM","health","pharmacy","1","0","0","57142"
"NM","health_fitness","gym","0","0","1","423"
"NM","health_fitness","gym","0","1","0","1100"
"NM","health_fitness","gym","1","0","0","6919"
"NM","personal_finance","banking","0","0","1","1216"
"NM","personal_finance","banking","0","1","0","3768"
"NM","personal_finance","banking","1","0","0","19531"
"NM","shopping","cell_phone_store","0","0","1","836"
"NM","shopping","cell_phone_store","0","1","0","3747"
"NM","shopping","cell_phone_store","1","0","0","20205"
"NM","shopping","clothing_store","0","0","1","297"
"NM","shopping","clothing_store","0","1","0","1628"
"NM","shopping","clothing_store","1","0","0","10923"
"NM","shopping","convenience_store","0","0","1","1232"
"NM","shopping","convenience_store","0","1","0","4975"
"NM","shopping","convenience_store","1","0","0","26985"
"NM","shopping","department_store","0","0","1","4511"
"NM","shopping","department_store","0","1","0","10732"
"NM","shopping","department_store","1","0","0","32465"
"NM","shopping","electronics_store","0","0","1","267"
"NM","shopping","electronics_store","0","1","0","1396"
"NM","shopping","electronics_store","1","0","0","9650"
"NM","shopping","furniture_store","0","0","1","170"
"NM","shopping","furniture_store","0","1","0","676"
"NM","shopping","furniture_store","1","0","0","3968"
"NM","shopping","grocery_or_supermarket","0","0","1","443"
"NM","shopping","grocery_or_supermarket","0","1","0","1955"
"NM","shopping","grocery_or_supermarket","1","0","0","8540"
"NM","shopping","hardware_store","0","0","1","1963"
"NM","shopping","hardware_store","0","1","0","5616"
"NM","shopping","hardware_store","1","0","0","20053"
"NM","shopping","home_goods_store","0","0","1","406"
"NM","shopping","home_goods_store","0","1","0","1497"
"NM","shopping","home_goods_store","1","0","0","8717"
"NM","shopping","jewelry_store","0","0","1","259"
"NM","shopping","jewelry_store","0","1","0","1143"
"NM","shopping","jewelry_store","1","0","0","5360"
"NM","shopping","shoe_store","0","0","1","360"
"NM","shopping","shoe_store","0","1","0","1694"
"NM","shopping","shoe_store","1","0","0","8950"
"NM","shopping","shopping_mall","0","0","1","1232"
"NM","shopping","shopping_mall","0","1","0","3216"
"NM","shopping","shopping_mall","1","0","0","13414"
"NM","shopping","sporting_goods","0","0","1","209"
"NM","shopping","sporting_goods","0","1","0","954"
"NM","shopping","sporting_goods","1","0","0","6814"
"NM","sports","golf_course","0","0","1","7"
"NM","sports","golf_course","0","1","0","22"
"NM","sports","golf_course","1","0","0","299"
"NM","travel","airport","0","0","1","1295"
"NM","travel","airport","0","1","0","3806"
"NM","travel","airport","1","0","0","19638"
"NM","travel","lodging","0","0","1","7995"
"NM","travel","lodging","0","1","0","18400"
"NM","travel","lodging","1","0","0","66736"
"NV","automotive","auto_intender","0","0","1","236"
"NV","automotive","auto_intender","0","1","0","854"
"NV","automotive","auto_intender","1","0","0","5227"
"NV","automotive","auto_repair","0","0","1","588"
"NV","automotive","auto_repair","0","1","0","2471"
"NV","automotive","auto_repair","1","0","0","16427"
"NV","automotive","gas_station","0","0","1","986"
"NV","automotive","gas_station","0","1","0","3467"
"NV","automotive","gas_station","1","0","0","20855"
"NV","education","university","0","0","1","294"
"NV","education","university","0","1","0","786"
"NV","education","university","1","0","0","3807"
"NV","food_drink","cafe","0","0","1","3948"
"NV","food_drink","cafe","0","1","0","13937"
"NV","food_drink","cafe","1","0","0","49008"
"NV","food_drink","casual_dining","0","0","1","2098"
"NV","food_drink","casual_dining","0","1","0","8439"
"NV","food_drink","casual_dining","1","0","0","50054"
"NV","food_drink","quick_service","0","0","1","9882"
"NV","food_drink","quick_service","0","1","0","34420"
"NV","food_drink","quick_service","1","0","0","137181"
"NV","grooming","hair salon","0","0","1","1366"
"NV","grooming","hair salon","0","1","0","4619"
"NV","grooming","hair salon","1","0","0","22246"
"NV","gvt_building","post_office","0","0","1","1484"
"NV","gvt_building","post_office","0","1","0","5047"
"NV","gvt_building","post_office","1","0","0","25129"
"NV","health","eye_care","0","0","1","437"
"NV","health","eye_care","0","1","0","2218"
"NV","health","eye_care","1","0","0","11536"
"NV","health","pharmacy","0","0","1","10341"
"NV","health","pharmacy","0","1","0","30466"
"NV","health","pharmacy","1","0","0","95642"
"NV","health_fitness","gym","0","0","1","1294"
"NV","health_fitness","gym","0","1","0","3263"
"NV","health_fitness","gym","1","0","0","15528"
"NV","personal_finance","banking","0","0","1","1939"
"NV","personal_finance","banking","0","1","0","6961"
"NV","personal_finance","banking","1","0","0","37362"
"NV","shopping","cell_phone_store","0","0","1","1730"
"NV","shopping","cell_phone_store","0","1","0","7056"
"NV","shopping","cell_phone_store","1","0","0","37743"
"NV","shopping","clothing_store","0","0","1","1460"
"NV","shopping","clothing_store","0","1","0","8119"
"NV","shopping","clothing_store","1","0","0","39252"
"NV","shopping","convenience_store","0","0","1","2755"
"NV","shopping","convenience_store","0","1","0","10309"
"NV","shopping","convenience_store","1","0","0","45543"
"NV","shopping","department_store","0","0","1","4545"
"NV","shopping","department_store","0","1","0","14092"
"NV","shopping","department_store","1","0","0","51408"
"NV","shopping","electronics_store","0","0","1","847"
"NV","shopping","electronics_store","0","1","0","4182"
"NV","shopping","electronics_store","1","0","0","26498"
"NV","shopping","furniture_store","0","0","1","237"
"NV","shopping","furniture_store","0","1","0","1082"
"NV","shopping","furniture_store","1","0","0","7666"
"NV","shopping","grocery_or_supermarket","0","0","1","1655"
"NV","shopping","grocery_or_supermarket","0","1","0","5828"
"NV","shopping","grocery_or_supermarket","1","0","0","25801"
"NV","shopping","hardware_store","0","0","1","1520"
"NV","shopping","hardware_store","0","1","0","4741"
"NV","shopping","hardware_store","1","0","0","18426"
"NV","shopping","home_goods_store","0","0","1","746"
"NV","shopping","home_goods_store","0","1","0","2842"
"NV","shopping","home_goods_store","1","0","0","15228"
"NV","shopping","jewelry_store","0","0","1","1337"
"NV","shopping","jewelry_store","0","1","0","7656"
"NV","shopping","jewelry_store","1","0","0","34841"
"NV","shopping","shoe_store","0","0","1","1053"
"NV","shopping","shoe_store","0","1","0","4907"
"NV","shopping","shoe_store","1","0","0","25865"
"NV","shopping","shopping_mall","0","0","1","5068"
"NV","shopping","shopping_mall","0","1","0","17728"
"NV","shopping","shopping_mall","1","0","0","64580"
"NV","shopping","sporting_goods","0","0","1","498"
"NV","shopping","sporting_goods","0","1","0","2823"
"NV","shopping","sporting_goods","1","0","0","14244"
"NV","sports","golf_course","0","0","1","7"
"NV","sports","golf_course","0","1","0","17"
"NV","sports","golf_course","1","0","0","320"
"NV","travel","airport","0","0","1","1570"
"NV","travel","airport","0","1","0","5019"
"NV","travel","airport","1","0","0","24942"
"NV","travel","lodging","0","0","1","1888"
"NV","travel","lodging","0","1","0","6078"
"NV","travel","lodging","1","0","0","28947"
"NY","automotive","auto_intender","0","0","1","2366"
"NY","automotive","auto_intender","0","1","0","5610"
"NY","automotive","auto_intender","1","0","0","27040"
"NY","automotive","auto_repair","0","0","1","2753"
"NY","automotive","auto_repair","0","1","0","7415"
"NY","automotive","auto_repair","1","0","0","48179"
"NY","automotive","gas_station","0","0","1","9235"
"NY","automotive","gas_station","0","1","0","27804"
"NY","automotive","gas_station","1","0","0","143016"
"NY","education","university","0","0","1","12712"
"NY","education","university","0","1","0","19645"
"NY","education","university","1","0","0","58600"
"NY","food_drink","cafe","0","0","1","27430"
"NY","food_drink","cafe","0","1","0","47473"
"NY","food_drink","cafe","1","0","0","143729"
"NY","food_drink","casual_dining","0","0","1","8547"
"NY","food_drink","casual_dining","0","1","0","28258"
"NY","food_drink","casual_dining","1","0","0","157730"
"NY","food_drink","quick_service","0","0","1","71223"
"NY","food_drink","quick_service","0","1","0","176239"
"NY","food_drink","quick_service","1","0","0","610442"
"NY","grooming","hair salon","0","0","1","4556"
"NY","grooming","hair salon","0","1","0","13890"
"NY","grooming","hair salon","1","0","0","65139"
"NY","gvt_building","post_office","0","0","1","19819"
"NY","gvt_building","post_office","0","1","0","47200"
"NY","gvt_building","post_office","1","0","0","178437"
"NY","health","eye_care","0","0","1","11091"
"NY","health","eye_care","0","1","0","29697"
"NY","health","eye_care","1","0","0","114565"
"NY","health","pharmacy","0","0","1","185826"
"NY","health","pharmacy","0","1","0","339570"
"NY","health","pharmacy","1","0","0","1284346"
"NY","health_fitness","gym","0","0","1","39485"
"NY","health_fitness","gym","0","1","0","65403"
"NY","health_fitness","gym","1","0","0","240814"
"NY","personal_finance","banking","0","0","1","35731"
"NY","personal_finance","banking","0","1","0","84963"
"NY","personal_finance","banking","1","0","0","309302"
"NY","shopping","cell_phone_store","0","0","1","35241"
"NY","shopping","cell_phone_store","0","1","0","84590"
"NY","shopping","cell_phone_store","1","0","0","303008"
"NY","shopping","clothing_store","0","0","1","13640"
"NY","shopping","clothing_store","0","1","0","39995"
"NY","shopping","clothing_store","1","0","0","168305"
"NY","shopping","convenience_store","0","0","1","13189"
"NY","shopping","convenience_store","0","1","0","39350"
"NY","shopping","convenience_store","1","0","0","164490"
"NY","shopping","department_store","0","0","1","21148"
"NY","shopping","department_store","0","1","0","61189"
"NY","shopping","department_store","1","0","0","224906"
"NY","shopping","electronics_store","0","0","1","16314"
"NY","shopping","electronics_store","0","1","0","42077"
"NY","shopping","electronics_store","1","0","0","169683"
"NY","shopping","furniture_store","0","0","1","4047"
"NY","shopping","furniture_store","0","1","0","16511"
"NY","shopping","furniture_store","1","0","0","81138"
"NY","shopping","grocery_or_supermarket","0","0","1","9837"
"NY","shopping","grocery_or_supermarket","0","1","0","26140"
"NY","shopping","grocery_or_supermarket","1","0","0","104220"
"NY","shopping","hardware_store","0","0","1","16856"
"NY","shopping","hardware_store","0","1","0","42844"
"NY","shopping","hardware_store","1","0","0","147049"
"NY","shopping","home_goods_store","0","0","1","9468"
"NY","shopping","home_goods_store","0","1","0","28772"
"NY","shopping","home_goods_store","1","0","0","132254"
"NY","shopping","jewelry_store","0","0","1","7157"
"NY","shopping","jewelry_store","0","1","0","21268"
"NY","shopping","jewelry_store","1","0","0","96040"
"NY","shopping","shoe_store","0","0","1","16462"
"NY","shopping","shoe_store","0","1","0","48334"
"NY","shopping","shoe_store","1","0","0","217045"
"NY","shopping","shopping_mall","0","0","1","38815"
"NY","shopping","shopping_mall","0","1","0","80332"
"NY","shopping","shopping_mall","1","0","0","271907"
"NY","shopping","sporting_goods","0","0","1","5373"
"NY","shopping","sporting_goods","0","1","0","16749"
"NY","shopping","sporting_goods","1","0","0","76724"
"NY","sports","golf_course","0","0","1","785"
"NY","sports","golf_course","0","1","0","1578"
"NY","sports","golf_course","1","0","0","8300"
"NY","travel","airport","0","0","1","19302"
"NY","travel","airport","0","1","0","47287"
"NY","travel","airport","1","0","0","181654"
"NY","travel","lodging","0","0","1","21477"
"NY","travel","lodging","0","1","0","56825"
"NY","travel","lodging","1","0","0","211953"
"OH","automotive","auto_intender","0","0","1","499"
"OH","automotive","auto_intender","0","1","0","1825"
"OH","automotive","auto_intender","1","0","0","11666"
"OH","automotive","auto_repair","0","0","1","1359"
"OH","automotive","auto_repair","0","1","0","5165"
"OH","automotive","auto_repair","1","0","0","42940"
"OH","automotive","gas_station","0","0","1","10655"
"OH","automotive","gas_station","0","1","0","30725"
"OH","automotive","gas_station","1","0","0","143297"
"OH","education","university","0","0","1","8176"
"OH","education","university","0","1","0","12269"
"OH","education","university","1","0","0","35644"
"OH","food_drink","cafe","0","0","1","7937"
"OH","food_drink","cafe","0","1","0","20730"
"OH","food_drink","cafe","1","0","0","66513"
"OH","food_drink","casual_dining","0","0","1","4983"
"OH","food_drink","casual_dining","0","1","0","21831"
"OH","food_drink","casual_dining","1","0","0","147301"
"OH","food_drink","quick_service","0","0","1","37953"
"OH","food_drink","quick_service","0","1","0","112446"
"OH","food_drink","quick_service","1","0","0","423305"
"OH","grooming","hair salon","0","0","1","6630"
"OH","grooming","hair salon","0","1","0","18310"
"OH","grooming","hair salon","1","0","0","85866"
"OH","gvt_building","post_office","0","0","1","8619"
"OH","gvt_building","post_office","0","1","0","21999"
"OH","gvt_building","post_office","1","0","0","100137"
"OH","health","eye_care","0","0","1","1119"
"OH","health","eye_care","0","1","0","4599"
"OH","health","eye_care","1","0","0","26282"
"OH","health","pharmacy","0","0","1","42815"
"OH","health","pharmacy","0","1","0","96966"
